"ag_id","groupname","year","ag_irrelevant_flag","ag_monop_flag","ag_dominant_flag","ln_ag_area_sqkm","ag_pop","ln_ag_pop","ag_egip_share","ag_excl_share","ag_rlvt_share","ag_irrlvt_share","ag_up2jun_share","ag_excl_incr","ag_excl_decr","ag_onset_ko_flag","ag_onset_ko_terr_flag","ag_onset_ko_gov_flag","ag_incidence_flag","ag_incidence_terr_flag","ag_incidence_gov_flag","ag_incidence_flag_lag","ag_incidence_terr_flag_lag","ag_incidence_gov_flag_lag","ag_warhist","ag_peaceyears","ag_warhist_terr","ag_peaceyears_terr","ag_warhist_gov","ag_peaceyears_gov"
20002000,"Scots",1955,0,0,0,16.8307870868648,4841030,6.68493777398443,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9
20003000,"Asians",2001,0,0,0,,1654720,6.21872451609198,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,55
14003000,"Indigenous peoples",1971,1,0,0,18.5606191917252,393780,5.59525365464057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
16502000,"Afro-Uruguayans",1975,1,0,0,,220690,5.34378265466953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
15001000,"Whites/mestizos",1968,0,1,0,17.6007579516762,2225180,6.34736514783149,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
16502000,"Afro-Uruguayans",1976,1,0,0,,221570,5.34551095769695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
16001000,"Whites/mestizos",1961,0,1,0,18.4441931567997,20339910,7.30834902692547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
20002000,"Scots",1956,0,0,0,16.8307870868648,4863650,6.68696231450938,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10
14003000,"Indigenous peoples",1972,1,0,0,18.5606191917252,403310,5.60563899039586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
16502000,"Afro-Uruguayans",1977,1,0,0,,222780,5.3478761996098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
16001000,"Whites/mestizos",1962,0,1,0,18.4441931567997,20663410,7.31520199298125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16
14003000,"Indigenous peoples",1973,1,0,0,18.5606191917252,412970,5.61591850369591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
15001000,"Whites/mestizos",1969,0,1,0,17.6007579516762,2284770,6.35884248766261,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
14003000,"Indigenous peoples",1974,1,0,0,18.5606191917252,422810,5.62614525037962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
16502000,"Afro-Uruguayans",1978,1,0,0,,224250,5.35073245171613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
20002000,"Scots",1957,0,0,0,16.8307870868648,4887030,6.68904500503891,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11
15001000,"Whites/mestizos",1970,0,1,0,17.6007579516762,2345970,6.37032245410612,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
20002000,"Scots",1958,0,0,0,16.8307870868648,4908120,6.69091517237215,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12
20003000,"Asians",2002,0,0,0,,1661520,6.22050557332304,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,56
14003000,"Indigenous peoples",1975,1,0,0,18.5606191917252,432900,5.63638758581316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
16502000,"Afro-Uruguayans",1979,1,0,0,,225810,5.35374317075394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
16001000,"Whites/mestizos",1963,0,1,0,18.4441931567997,20986330,7.32193649765318,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17
15001000,"Whites/mestizos",1971,0,1,0,17.6007579516762,2404420,6.38101033177932,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
16001000,"Whites/mestizos",1964,0,1,0,18.4441931567997,21309470,7.3285726482624,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18
20002000,"Scots",1959,0,0,0,16.8307870868648,4937010,6.69346400689148,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13
14003000,"Indigenous peoples",1976,1,0,0,18.5606191917252,443220,5.64661934940463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
16502000,"Afro-Uruguayans",1980,1,0,0,,227350,5.35669495854113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
15001000,"Whites/mestizos",1972,0,1,0,17.6007579516762,2463010,6.39146617510991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
16502000,"Afro-Uruguayans",1981,1,0,0,,228840,5.35953193909363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
16001000,"Whites/mestizos",1965,0,1,0,18.4441931567997,21633590,7.33512859469654,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
20002000,"Scots",1960,0,0,0,16.8307870868648,4976540,6.69692749915383,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14
14003000,"Indigenous peoples",1977,1,0,0,18.5606191917252,453770,5.65683578007881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
15001000,"Whites/mestizos",1973,0,1,0,17.6007579516762,2522470,6.40182600982989,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
14003000,"Indigenous peoples",1978,0,0,0,18.5606191917252,464550,5.66703246441247,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
16502000,"Afro-Uruguayans",1982,1,0,0,,230340,5.36236936250105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
16001000,"Whites/mestizos",1966,0,1,0,18.4441931567997,21952520,7.34148438149276,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
20002000,"Scots",1961,0,0,0,16.8307870868648,5017870,6.70051940568047,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
20003000,"Asians",2003,0,0,0,,1668920,6.22243551918898,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,57,0,57,0,57
15001000,"Whites/mestizos",1974,0,1,0,17.6007579516762,2583870,6.41227065959283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
14003000,"Indigenous peoples",1979,0,0,0,18.5606191917252,475580,5.67722358254827,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
16502000,"Afro-Uruguayans",1983,1,0,0,,231840,5.3651883681271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
16001000,"Whites/mestizos",1967,0,1,0,18.4441931567997,22265740,7.34763713344775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
20002000,"Scots",1962,0,0,0,16.8307870868648,5063960,6.70449026654961,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16
15001000,"Whites/mestizos",1975,0,1,0,17.6007579516762,2648010,6.42291962084947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
20002000,"Scots",1963,0,0,0,16.8307870868648,5095600,6.70719532894053,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17
20002000,"Scots",1964,0,0,0,16.8307870868648,5130380,6.71014953388202,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18
14003000,"Indigenous peoples",1980,0,0,0,18.5606191917252,486850,5.68739517434232,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
16502000,"Afro-Uruguayans",1984,1,0,0,,233340,5.3679891935311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
16001000,"Whites/mestizos",1968,0,1,0,18.4441931567997,22582510,7.35377221121903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
15001000,"Whites/mestizos",1976,0,1,0,17.6007579516762,2715040,6.43377623232314,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
16001000,"Whites/mestizos",1969,0,1,0,18.4441931567997,22912130,7.36006546475671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
20002000,"Scots",1965,0,0,0,16.8307870868648,5164490,6.71302744083693,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
20003000,"Asians",2004,0,0,0,,1676970,6.22452529340454,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,58
14003000,"Indigenous peoples",1981,0,0,0,18.5606191917252,498350,5.69753446259696,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
16502000,"Afro-Uruguayans",1985,1,0,0,,234840,5.37077207170563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
16502000,"Afro-Uruguayans",1986,1,0,0,,236340,5.37353723119278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
15001000,"Whites/mestizos",1977,0,1,0,17.6007579516762,2784970,6.44482052126751,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
16502000,"Afro-Uruguayans",1987,1,0,0,,237820,5.37624837477552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
16001000,"Whites/mestizos",1970,0,1,0,18.4441931567997,23263860,7.36668177563826,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
20002000,"Scots",1966,0,0,0,16.8307870868648,5192330,6.71536228637795,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
14003000,"Indigenous peoples",1982,0,0,0,18.5606191917252,510060,5.70762126656113,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
15001000,"Whites/mestizos",1978,0,1,0,17.6007579516762,2858490,6.45613667723862,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
14003000,"Indigenous peoples",1983,0,0,0,18.5606191917252,521840,5.71753736551443,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
16502000,"Afro-Uruguayans",1988,1,0,0,,239320,5.37897899417001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
20002000,"Scots",1967,0,0,0,16.8307870868648,5222360,6.71786680632732,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
15001000,"Whites/mestizos",1979,0,1,0,17.6007579516762,2936360,6.46780929934656,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
20002000,"Scots",1968,0,0,0,16.8307870868648,5246590,6.71987712714959,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
20003000,"Asians",2005,0,0,0,,1685680,6.22677513409393,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,59
14003000,"Indigenous peoples",1984,0,0,0,18.5606191917252,533520,5.7271507044106,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
14003000,"Indigenous peoples",1985,0,0,0,18.5606191917252,544990,5.73638853349744,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
16502000,"Afro-Uruguayans",1989,0,0,0,,240870,5.38178271263519,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
16001000,"Whites/mestizos",1971,0,1,0,18.4441931567997,23644830,7.37373619590157,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
15001000,"Whites/mestizos",1980,0,1,0,17.6007579516762,3019060,6.47987174416254,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
16001000,"Whites/mestizos",1972,0,1,0,18.4441931567997,24048220,7.38108293631124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
20002000,"Scots",1969,0,0,0,16.8307870868648,5270060,6.7218155597136,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
14003000,"Indigenous peoples",1986,0,0,0,18.5606191917252,556200,5.74523098452814,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
16502000,"Afro-Uruguayans",1990,0,0,0,,242510,5.38472965161983,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
15001000,"Whites/mestizos",1981,0,1,0,17.6007579516762,3106860,6.49232168370321,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
16502000,"Afro-Uruguayans",1991,0,0,0,,244230,5.38779900946237,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
16001000,"Whites/mestizos",1973,0,1,0,18.4441931567997,24465550,7.38855498340191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
20002000,"Scots",1970,0,0,0,16.8307870868648,5286310,6.72315262745664,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
20003000,"Asians",2006,0,0,0,,1695070,6.22918763763409,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,60
14003000,"Indigenous peoples",1987,0,0,0,18.5606191917252,567170,5.75371325112595,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
15001000,"Whites/mestizos",1982,0,1,0,17.6007579516762,3199420,6.50507125531057,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
20007000,"Protestants In N. Ireland",1947,0,0,0,15.7185329764871,501390,5.70017566789877,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
16502000,"Afro-Uruguayans",1992,0,0,0,,246000,5.39093510710338,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
16001000,"Whites/mestizos",1974,0,1,0,18.4441931567997,24884530,7.39592944253497,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
20002000,"Scots",1971,0,0,0,16.8307870868648,5302850,6.72450934254499,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
15001000,"Whites/mestizos",1983,0,1,0,17.6007579516762,3295810,6.51796216712399,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
20002000,"Scots",1972,0,0,0,16.8307870868648,5316650,6.72563807124669,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
20007000,"Protestants In N. Ireland",1948,0,0,0,15.7185329764871,501390,5.70017566789877,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
16502000,"Afro-Uruguayans",1993,0,0,0,,247810,5.39411882769457,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
16502000,"Afro-Uruguayans",1994,0,0,0,,249630,5.39729677672968,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
16001000,"Whites/mestizos",1975,0,1,0,18.4441931567997,25296370,7.40305820488823,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
15001000,"Whites/mestizos",1984,0,1,0,17.6007579516762,3394700,6.53080140038342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
16001000,"Whites/mestizos",1976,0,1,0,18.4441931567997,25697940,7.40989831078304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
20002000,"Scots",1973,0,0,0,16.8307870868648,5327740,6.72654302259609,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
20003000,"Asians",2007,0,0,0,,1705090,6.2317473073589,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,61
20007000,"Protestants In N. Ireland",1949,0,0,0,15.7185329764871,501390,5.70017566789877,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
16502000,"Afro-Uruguayans",1995,0,0,0,,251430,5.40041709537517,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
20002000,"Scots",1974,0,0,0,16.8307870868648,5336220,6.72723372623391,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
15001000,"Whites/mestizos",1985,0,1,0,17.6007579516762,3495050,6.54345339311998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
20002000,"Scots",1975,0,0,0,16.8307870868648,5342250,6.72772420773627,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
20007000,"Protestants In N. Ireland",1950,0,0,0,15.7185329764871,501390,5.70017566789877,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
16502000,"Afro-Uruguayans",1996,0,0,0,,253230,5.40351515498935,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50
16001000,"Whites/mestizos",1977,0,1,0,18.4441931567997,26092210,7.41651086523119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
15001000,"Whites/mestizos",1986,0,1,0,17.6007579516762,3596490,6.55587885708756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
16001000,"Whites/mestizos",1978,0,1,0,18.4441931567997,26483910,7.4229821033533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
20002000,"Scots",1976,0,0,0,16.8307870868648,5345940,6.72802408015656,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
20007000,"Protestants In N. Ireland",1951,0,0,0,15.7185329764871,503020,5.70158525288289,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
16502000,"Afro-Uruguayans",1997,0,0,0,,255010,5.40655721125617,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,51
15001000,"Whites/mestizos",1987,0,1,0,17.6007579516762,3699010,6.5680855054,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
16502000,"Afro-Uruguayans",1998,0,0,0,,256640,5.40932434660407,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52
16001000,"Whites/mestizos",1979,0,1,0,18.4441931567997,26880460,7.42943669644102,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
20002000,"Scots",1977,0,0,0,16.8307870868648,5347610,6.72815972674551,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
20003000,"Asians",2008,0,0,0,,1715570,6.23440844316952,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,62
20007000,"Protestants In N. Ireland",1952,0,0,0,15.7185329764871,504420,5.70279229780081,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6
20007000,"Protestants In N. Ireland",1953,0,0,0,15.7185329764871,506050,5.70419342919415,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7
15001000,"Whites/mestizos",1988,0,1,0,17.6007579516762,3802330,6.58004980610114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
20007000,"Protestants In N. Ireland",1954,0,0,0,15.7185329764871,507770,5.70566703836651,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8
16502000,"Afro-Uruguayans",1999,0,0,0,,257970,5.41156920366863,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53,0,53,0,53
16001000,"Whites/mestizos",1980,0,1,0,18.4441931567997,27287110,7.4359575416239,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
20002000,"Scots",1978,0,0,0,16.8307870868648,5348030,6.72819383479001,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
15001000,"Whites/mestizos",1989,0,1,0,17.6007579516762,3906200,6.5917544756832,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,43
20002000,"Scots",1979,0,0,0,16.8307870868648,5348160,6.72820439149901,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
20007000,"Protestants In N. Ireland",1955,0,0,0,15.7185329764871,509580,5.70721237446841,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9
16502000,"Afro-Uruguayans",2000,0,0,0,,258890,5.41311527550751,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
16001000,"Whites/mestizos",1981,0,1,0,18.4441931567997,27704710,7.44255360852736,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
15001000,"Whites/mestizos",1990,0,1,0,17.6007579516762,4010450,6.6031931061743,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44
20002000,"Scots",1980,0,0,0,16.8307870868648,5348790,6.72825554730023,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
20003000,"Asians",2009,0,0,0,,1726270,6.23710872320976,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,63
20007000,"Protestants In N. Ireland",1956,0,0,0,15.7185329764871,511960,5.709236030394,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10
16502000,"Afro-Uruguayans",2001,0,0,0,,259340,5.4138695065091,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,55
16502000,"Afro-Uruguayans",2002,0,0,0,,259380,5.4139364859173,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,56
16001000,"Whites/mestizos",1982,0,1,0,18.4441931567997,28131030,7.44918563387608,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
15001000,"Whites/mestizos",1991,0,1,0,17.6007579516762,4114840,6.61435295292179,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,45
20002000,"Scots",1981,0,0,0,16.8307870868648,5350170,6.72836758181356,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
20007000,"Protestants In N. Ireland",1957,0,0,0,15.7185329764871,514420,5.71131784506544,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11
16502000,"Afro-Uruguayans",2003,0,0,0,,259200,5.41363499719856,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,57,0,57,0,57
15001000,"Whites/mestizos",1992,0,1,0,17.6007579516762,4219220,6.62523217110243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,46
16502000,"Afro-Uruguayans",2004,0,0,0,,259070,5.41341712510937,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,58
16001000,"Whites/mestizos",1983,0,1,0,18.4441931567997,28564530,7.45582708258576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
20002000,"Scots",1982,0,0,0,16.8307870868648,5352420,6.72855018482809,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
20007000,"Protestants In N. Ireland",1958,0,0,0,15.7185329764871,516640,5.71318802767309,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12
15001000,"Whites/mestizos",1993,0,1,0,17.6007579516762,4323490,6.63583445881301,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,47
20007000,"Protestants In N. Ireland",1959,0,0,0,15.7185329764871,519690,5.71574436010436,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13
16502000,"Afro-Uruguayans",2005,0,0,0,,259160,5.41356797127329,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,59
16001000,"Whites/mestizos",1984,0,1,0,18.4441931567997,29002750,7.46243917904386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
20002000,"Scots",1983,0,0,0,16.8307870868648,5356040,6.72884381175192,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
20002000,"Scots",1984,0,0,0,16.8307870868648,5361490,6.72928550029964,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
20003000,"Asians",2010,0,0,0,,1737000,6.2397998184471,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,64
15001000,"Whites/mestizos",1994,0,1,0,17.6007579516762,4427630,6.64617132140447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48
20007000,"Protestants In N. Ireland",1960,0,0,0,15.7185329764871,523850,5.71920694824683,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14
20007000,"Protestants In N. Ireland",1961,0,0,0,15.7185329764871,528200,5.72279839687091,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
16502000,"Afro-Uruguayans",2006,0,0,0,,259540,5.41420430029834,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,60
16001000,"Whites/mestizos",1985,0,1,0,18.4441931567997,29443610,7.46899105658135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
20002000,"Scots",1985,0,0,0,16.8307870868648,5369110,6.72990230169161,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
15001000,"Whites/mestizos",1995,0,1,0,17.6007579516762,4531620,6.6562534848581,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,49
20002000,"Scots",1986,0,0,0,16.8307870868648,5379180,6.73071607703864,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
20007000,"Protestants In N. Ireland",1962,0,0,0,15.7185329764871,533050,5.72676794768632,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16
16502000,"Afro-Uruguayans",2007,0,0,0,,260170,5.41525721695423,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,61
16001000,"Whites/mestizos",1986,0,1,0,18.4441931567997,29886650,7.47547723762039,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
